style_group,signature,bopomofo_symbol,contact_sheet_row,occurrence_count,verification,notes
HEI_W7,81e6be584c093c6af8a62ae74ed61b1ed7b784f3,ㄢ,52,10,直接檢視 CFF 注音符號字形，對照 Unicode 注音符號參考表,"heiw7 contact row 52; machine hint ㄢ/ㄐ only for audit, not used as truth"
HEI_W7,05035a92c3ae874ca437ad38dfed150c035b47d3,ㄢ,53,11,直接檢視 CFF 注音符號字形，對照 Unicode 注音符號參考表,"heiw7 contact row 53; machine hint ㄢ/ㄐ only for audit, not used as truth"
HEI_W7,9e317695257df7fd57356f64d01d7e72d5eb3109,ㄎ,54,3,直接檢視 CFF 注音符號字形，對照 Unicode 注音符號參考表,"heiw7 contact row 54; machine hint ㄢ/ㄛ only for audit, not used as truth"
HEI_W7,1aa30460f88505b757672247938a84e35feed944,ㄎ,55,2,直接檢視 CFF 注音符號字形，對照 Unicode 注音符號參考表,"heiw7 contact row 55; machine hint ㄢ/ㄛ only for audit, not used as truth"
HEI_W7,d563c0a43c33a89f7d26cdd999fffa1922a92649,ㄘ,56,1,直接檢視 CFF 注音符號字形，對照 Unicode 注音符號參考表,"heiw7 contact row 56; machine hint ㄢ/ㄉ only for audit, not used as truth"
HEI_W7,0f8559d5f6a65d48d722cf6550d69c7d03f99b04,ㄟ,57,2,直接檢視 CFF 注音符號字形，對照 Unicode 注音符號參考表,"heiw7 contact row 57; machine hint ㄢ/ㄆ only for audit, not used as truth"
HEI_W7,9d499b93d7a8debfc32b29237ea7a4fbcdd254ae,ㄟ,58,2,直接檢視 CFF 注音符號字形，對照 Unicode 注音符號參考表,"heiw7 contact row 58; machine hint ㄢ/ㄆ only for audit, not used as truth"
HEI_W7,899437c4d0c8175a648021c15879d317270a6af0,ㄣ,59,5,直接檢視 CFF 注音符號字形，對照 Unicode 注音符號參考表,"heiw7 contact row 59; machine hint ㄣ/ㄉ only for audit, not used as truth"
HEI_W7,13f44ed9fdfc1271f162de6bf618c20a6ea7aa9f,ㄣ,60,12,直接檢視 CFF 注音符號字形，對照 Unicode 注音符號參考表,"heiw7 contact row 60; machine hint ㄣ/ㄉ only for audit, not used as truth"
HEI_W7,c2877c48ad557a1bd72ad66c2cc4ce07c5fee0ca,ㄧ,61,62,直接檢視 CFF 注音符號字形，對照 Unicode 注音符號參考表,"heiw7 contact row 61; machine hint ㄧ/ㄣ only for audit, not used as truth"
HEI_W7,02ddd963f639e5d313ebcd5e56ed771076da643d,ㄨ,62,15,直接檢視 CFF 注音符號字形，對照 Unicode 注音符號參考表,"heiw7 contact row 62; machine hint ㄨ/ㄆ only for audit, not used as truth"
HEI_W7,a087d2251d0a721caae0551e5b2866909f3fd168,ㄨ,63,33,直接檢視 CFF 注音符號字形，對照 Unicode 注音符號參考表,"heiw7 contact row 63; machine hint ㄨ/ㄆ only for audit, not used as truth"
HEI_W7,eb0735f1bda6643d9da4104102e84fdea2976f3f,ㄡ,64,9,直接檢視 CFF 注音符號字形，對照 Unicode 注音符號參考表,"heiw7 contact row 64; machine hint ㄨ/ㄆ only for audit, not used as truth"
HEI_W7,fedb3ae8677c72c7a875874fec7ca063d6f1b65b,ㄡ,65,2,直接檢視 CFF 注音符號字形，對照 Unicode 注音符號參考表,"heiw7 contact row 65; machine hint ㄨ/ㄆ only for audit, not used as truth"
HEI_W7,7a8923c13e53191ae0769aa02192a0eb81fb0c46,ㄩ,66,3,直接檢視 CFF 注音符號字形，對照 Unicode 注音符號參考表,"heiw7 contact row 66; machine hint ㄩ/ㄖ only for audit, not used as truth"
HEI_W7,9b8ee63cb9bb1d1a29dfa31cb6b0b40679302ab2,ㄩ,67,5,直接檢視 CFF 注音符號字形，對照 Unicode 注音符號參考表,"heiw7 contact row 67; machine hint ㄩ/ㄖ only for audit, not used as truth"
YUAN_W3W5,11ea3d78df58f8688b67b8714f42f74d15f9cf3a,ㄛ,,,直接檢視 PDF 高倍率注音字形,v1.9 3下 P8等「呵」高倍率原頁字形直接確認
YUAN_W3W5,3de7658dc7bf190de435ce29f67349414354ef49,ㄡ,,,直接檢視 PDF 高倍率注音字形,v1.9 3下 P25「偶」高倍率原頁字形直接確認
YUAN_W3W5,796a674c22c53b2d8756fb83713ff66f7965c80d,ㄌ,,,直接檢視 PDF 高倍率注音字形,v1.9 3下 P20「囉」高倍率原頁字形直接確認
YUAN_W3W5,d6f679ded4c91247bdbbd1edac9bd03cc06fd794,ㄛ,,,直接檢視 PDF 高倍率注音字形,v1.9 3下 P20「囉」高倍率原頁字形直接確認
HEI_W7,1c09202a8fb725043f532c70bc1505d5f55090b3,ㄕ,,,直接檢視 PDF 高倍率注音字形,v1.9 3下 P116「甩」高倍率原頁字形直接確認
BIAOKAI_W5,9bd50ab9d9ed97fe48d82137ed075a06b0100c74,ㄛ,85,,四下盲測：直接檢視 CFF 注音符號輪廓並與 Unicode 注音符號字形對照；未使用中文字語義反推,v2.6 新增；同一簽名在多個整字 glyph 的注音堆疊位置交叉核對。
BIAOKAI_W5,1bde11092d8493363975405690086ddf7c2217f0,ㄡ,86,,四下盲測：直接檢視 CFF 注音符號輪廓並與 Unicode 注音符號字形對照；未使用中文字語義反推,v2.6 新增；同一簽名在多個整字 glyph 的注音堆疊位置交叉核對。
BIAOKAI_W5,3df10d7cc6e32a0b1c3339a2ca809781c5f23e18,ㄉ,87,,四下盲測：直接檢視 CFF 注音符號輪廓並與 Unicode 注音符號字形對照；未使用中文字語義反推,v2.6 新增；同一簽名在多個整字 glyph 的注音堆疊位置交叉核對。
BIAOKAI_W5,aab21a1000c11030fe74b7684aa829e0adda9cc3,ㄌ,88,,四下盲測：直接檢視 CFF 注音符號輪廓並與 Unicode 注音符號字形對照；未使用中文字語義反推,v2.6 新增；同一簽名在多個整字 glyph 的注音堆疊位置交叉核對。
BIAOKAI_W5,d83bc4189fec701d94bf9427d54bd14dc166a8a3,ㄡ,89,,四下盲測：直接檢視 CFF 注音符號輪廓並與 Unicode 注音符號字形對照；未使用中文字語義反推,v2.6 新增；同一簽名在多個整字 glyph 的注音堆疊位置交叉核對。
HEI_W5,a3cdc1595f4ed26c11e3d7cab4042bac88457491,ㄓ,90,,四下盲測：直接檢視 CFF 注音符號輪廓並與 Unicode 注音符號字形對照；未使用中文字語義反推,v2.6 新增；同一簽名在多個整字 glyph 的注音堆疊位置交叉核對。
HEI_W5,fd7767095a0975599200c2beb3ecb7b0770fbc49,ㄟ,91,,四下盲測：直接檢視 CFF 注音符號輪廓並與 Unicode 注音符號字形對照；未使用中文字語義反推,v2.6 新增；同一簽名在多個整字 glyph 的注音堆疊位置交叉核對。
HEI_W5,a47e6c71204dec864b25ed81d7d5d7f38f246e23,ㄈ,92,,四下盲測：直接檢視 CFF 注音符號輪廓並與 Unicode 注音符號字形對照；未使用中文字語義反推,v2.6 新增；同一簽名在多個整字 glyph 的注音堆疊位置交叉核對。
HEI_W5,dde01eced43b66149acaf275f500f958cbf52cdc,ㄣ,93,,四下盲測：直接檢視 CFF 注音符號輪廓並與 Unicode 注音符號字形對照；未使用中文字語義反推,v2.6 新增；同一簽名在多個整字 glyph 的注音堆疊位置交叉核對。
HEI_W5,1c0fed1fe4a82420ba1e7f453d96edab0d0a398a,ㄇ,94,,四下盲測：直接檢視 CFF 注音符號輪廓並與 Unicode 注音符號字形對照；未使用中文字語義反推,v2.6 新增；同一簽名在多個整字 glyph 的注音堆疊位置交叉核對。
HEI_W5,a2acdccf36f8630e104d7cee60287568b68b7348,ㄔ,95,,四下盲測：直接檢視 CFF 注音符號輪廓並與 Unicode 注音符號字形對照；未使用中文字語義反推,v2.6 新增；同一簽名在多個整字 glyph 的注音堆疊位置交叉核對。
HEI_W5,bd372b6ab1ece15e1f5081220ea90e52b2d82a2e,ㄓ,96,,四下盲測：直接檢視 CFF 注音符號輪廓並與 Unicode 注音符號字形對照；未使用中文字語義反推,v2.6 新增；同一簽名在多個整字 glyph 的注音堆疊位置交叉核對。
HEI_W5,f18e8321fe5382f9bf5272a599f35ca27f0e8981,ㄎ,97,,四下盲測：直接檢視 CFF 注音符號輪廓並與 Unicode 注音符號字形對照；未使用中文字語義反推,v2.6 新增；同一簽名在多個整字 glyph 的注音堆疊位置交叉核對。
HEI_W5,8ae05a6af8538a07450dc09787cb82636b360860,ㄙ,98,,四下盲測：直接檢視 CFF 注音符號輪廓並與 Unicode 注音符號字形對照；未使用中文字語義反推,v2.6 新增；同一簽名在多個整字 glyph 的注音堆疊位置交叉核對。
HEI_W5,084b890294afaa70bd4fb168393f537285ecf869,ㄆ,99,,四下盲測：直接檢視 CFF 注音符號輪廓並與 Unicode 注音符號字形對照；未使用中文字語義反推,v2.6 新增；同一簽名在多個整字 glyph 的注音堆疊位置交叉核對。
HEI_W5,c3a9026be33e555f5e4083112b3ae14485d51d94,ㄒ,100,,四下盲測：直接檢視 CFF 注音符號輪廓並與 Unicode 注音符號字形對照；未使用中文字語義反推,v2.6 新增；同一簽名在多個整字 glyph 的注音堆疊位置交叉核對。
HEI_W5,0b87ae5f74e086efb5d53ca5fdacd2a1305d5dc8,ㄋ,101,,四下盲測：直接檢視 CFF 注音符號輪廓並與 Unicode 注音符號字形對照；未使用中文字語義反推,v2.6 新增；同一簽名在多個整字 glyph 的注音堆疊位置交叉核對。
HEI_W5,c902b726eeb04607736af7754f7f9735dcb3fafc,ㄙ,102,,四下盲測：直接檢視 CFF 注音符號輪廓並與 Unicode 注音符號字形對照；未使用中文字語義反推,v2.6 新增；同一簽名在多個整字 glyph 的注音堆疊位置交叉核對。
HEI_W5,fa05466b76922eb6da59a31e73de72675440b701,ㄆ,103,,四下盲測：直接檢視 CFF 注音符號輪廓並與 Unicode 注音符號字形對照；未使用中文字語義反推,v2.6 新增；同一簽名在多個整字 glyph 的注音堆疊位置交叉核對。
HEI_W5,2d217ccf680833655b7e04dcd187785d7f19d26a,ㄘ,104,,四下盲測：直接檢視 CFF 注音符號輪廓並與 Unicode 注音符號字形對照；未使用中文字語義反推,v2.6 新增；同一簽名在多個整字 glyph 的注音堆疊位置交叉核對。
HEI_W5,a67e4ca3cb065c1514d87f0a8718aba05b9737a5,ㄕ,105,,四下盲測：直接檢視 CFF 注音符號輪廓並與 Unicode 注音符號字形對照；未使用中文字語義反推,v2.6 新增；同一簽名在多個整字 glyph 的注音堆疊位置交叉核對。
HEI_W5,03a2c3d0434e7f3fb30e9f4ba8b1e935ae32217f,ㄖ,106,,四下盲測：直接檢視 CFF 注音符號輪廓並與 Unicode 注音符號字形對照；未使用中文字語義反推,v2.6 新增；同一簽名在多個整字 glyph 的注音堆疊位置交叉核對。
HEI_W5,45d12cd5a0599454afab5c76afe103797ac796c3,ㄝ,107,,四下盲測：直接檢視 CFF 注音符號輪廓並與 Unicode 注音符號字形對照；未使用中文字語義反推,v2.6 新增；同一簽名在多個整字 glyph 的注音堆疊位置交叉核對。
HEI_W5,5c87b94cc2a58d38cf5a801dfd4e85899e9dbacd,ㄦ,108,,四下盲測：直接檢視 CFF 注音符號輪廓並與 Unicode 注音符號字形對照；未使用中文字語義反推,v2.6 新增；同一簽名在多個整字 glyph 的注音堆疊位置交叉核對。
HEI_W5,838b0333cf0443078571cd6310444132883cfafb,ㄘ,109,,四下盲測：直接檢視 CFF 注音符號輪廓並與 Unicode 注音符號字形對照；未使用中文字語義反推,v2.6 新增；同一簽名在多個整字 glyph 的注音堆疊位置交叉核對。
HEI_W5,9a4651a45978d143cb1cf39dead7e30c1d05eaa1,ㄢ,110,,四下盲測：直接檢視 CFF 注音符號輪廓並與 Unicode 注音符號字形對照；未使用中文字語義反推,v2.6 新增；同一簽名在多個整字 glyph 的注音堆疊位置交叉核對。
BIAOKAI_W5,086834ec4610436b1e31bb5ddbc9a1444cf265bd,ㄧ,111,12,v3.4 盲測：跨冊輪廓距離僅用於產生候選；再直接檢視未知 CFF 注音符號字形並對照 Unicode 注音符號確認；執行期仍只接受 exact signature；未使用中文字、句境或字典預期音反推,"v3.4 blind-test contact index; offline nearest distance=0.479, margin=12.655; visual confirmed ㄧ; runtime exact-only"
BIAOKAI_W5,2f24d49a2a961e0e7ca3de0a8c83be17c6ff4480,ㄉ,112,11,v3.4 盲測：跨冊輪廓距離僅用於產生候選；再直接檢視未知 CFF 注音符號字形並對照 Unicode 注音符號確認；執行期仍只接受 exact signature；未使用中文字、句境或字典預期音反推,"v3.4 blind-test contact index; offline nearest distance=0.458, margin=5.980; visual confirmed ㄉ; runtime exact-only"
BIAOKAI_W5,62d3be466887d86f074e7c19fe553f62b0dc01e0,ㄨ,113,21,v3.4 盲測：跨冊輪廓距離僅用於產生候選；再直接檢視未知 CFF 注音符號字形並對照 Unicode 注音符號確認；執行期仍只接受 exact signature；未使用中文字、句境或字典預期音反推,"v3.4 blind-test contact index; offline nearest distance=0.570, margin=7.034; visual confirmed ㄨ; runtime exact-only"
BIAOKAI_W5,6be309adf1b921bc6e0b397fc7852141f25a8aba,ㄜ,114,15,v3.4 盲測：跨冊輪廓距離僅用於產生候選；再直接檢視未知 CFF 注音符號字形並對照 Unicode 注音符號確認；執行期仍只接受 exact signature；未使用中文字、句境或字典預期音反推,"v3.4 blind-test contact index; offline nearest distance=0.297, margin=6.602; visual confirmed ㄜ; runtime exact-only"
BIAOKAI_W5,8003f72c1db2adf7912bf4766928b85091a47cc6,ㄕ,115,6,v3.4 盲測：跨冊輪廓距離僅用於產生候選；再直接檢視未知 CFF 注音符號字形並對照 Unicode 注音符號確認；執行期仍只接受 exact signature；未使用中文字、句境或字典預期音反推,"v3.4 blind-test contact index; offline nearest distance=0.466, margin=7.637; visual confirmed ㄕ; runtime exact-only"
BIAOKAI_W5,8185091b5e1d622dd60f285c8ce581045d3c4e86,ㄇ,116,4,v3.4 盲測：跨冊輪廓距離僅用於產生候選；再直接檢視未知 CFF 注音符號字形並對照 Unicode 注音符號確認；執行期仍只接受 exact signature；未使用中文字、句境或字典預期音反推,"v3.4 blind-test contact index; offline nearest distance=0.552, margin=8.024; visual confirmed ㄇ; runtime exact-only"
BIAOKAI_W5,9030696b2a25b4ac43fc620c4298c31e0a58eb7a,ㄕ,117,4,v3.4 盲測：跨冊輪廓距離僅用於產生候選；再直接檢視未知 CFF 注音符號字形並對照 Unicode 注音符號確認；執行期仍只接受 exact signature；未使用中文字、句境或字典預期音反推,"v3.4 blind-test contact index; offline nearest distance=0.390, margin=7.704; visual confirmed ㄕ; runtime exact-only"
BIAOKAI_W5,9cbd0207cf4d09de99a822d0ca32a391d1de7d43,ㄨ,118,13,v3.4 盲測：跨冊輪廓距離僅用於產生候選；再直接檢視未知 CFF 注音符號字形並對照 Unicode 注音符號確認；執行期仍只接受 exact signature；未使用中文字、句境或字典預期音反推,"v3.4 blind-test contact index; offline nearest distance=0.431, margin=7.105; visual confirmed ㄨ; runtime exact-only"
BIAOKAI_W5,aa0e55976d5a2526e6816ea5024e32af64343dd1,ㄉ,119,4,v3.4 盲測：跨冊輪廓距離僅用於產生候選；再直接檢視未知 CFF 注音符號字形並對照 Unicode 注音符號確認；執行期仍只接受 exact signature；未使用中文字、句境或字典預期音反推,"v3.4 blind-test contact index; offline nearest distance=0.563, margin=5.848; visual confirmed ㄉ; runtime exact-only"
BIAOKAI_W5,b174d2da2434520f4ef2d6fcb98d2f8c0577f19d,ㄇ,120,2,v3.4 盲測：跨冊輪廓距離僅用於產生候選；再直接檢視未知 CFF 注音符號字形並對照 Unicode 注音符號確認；執行期仍只接受 exact signature；未使用中文字、句境或字典預期音反推,"v3.4 blind-test contact index; offline nearest distance=0.663, margin=7.901; visual confirmed ㄇ; runtime exact-only"
BIAOKAI_W5,df746fda8daea332a3c275d5ebd1ad83fd7216e7,ㄧ,121,25,v3.4 盲測：跨冊輪廓距離僅用於產生候選；再直接檢視未知 CFF 注音符號字形並對照 Unicode 注音符號確認；執行期仍只接受 exact signature；未使用中文字、句境或字典預期音反推,"v3.4 blind-test contact index; offline nearest distance=0.391, margin=12.646; visual confirmed ㄧ; runtime exact-only"
HEI_W5,4006586f5ab3bc15fd4b1604a1661feac7b21d7d,ㄎ,122,2,v3.4 盲測：跨冊輪廓距離僅用於產生候選；再直接檢視未知 CFF 注音符號字形並對照 Unicode 注音符號確認；執行期仍只接受 exact signature；未使用中文字、句境或字典預期音反推,"v3.4 blind-test contact index; offline nearest distance=0.170, margin=4.630; visual confirmed ㄎ; runtime exact-only"
HEI_W5,96ef452f0ee782b56e7b4e92c1b413b6d8d9aebf,ㄞ,123,2,v3.4 盲測：跨冊輪廓距離僅用於產生候選；再直接檢視未知 CFF 注音符號字形並對照 Unicode 注音符號確認；執行期仍只接受 exact signature；未使用中文字、句境或字典預期音反推,"v3.4 blind-test contact index; offline nearest distance=0.269, margin=5.393; visual confirmed ㄞ; runtime exact-only"
BIAOKAI_W5,02984e7b1de269e0d1d095735ad659df47f04f95,ㄍ,124,1,v3.5 盲測：直接檢視 isolated CFF 注音符號輪廓並對照注音符號參考表；不使用中文字、詞境或預期注音；執行期仍只接受 exact signature。,v3.5 isolated-glyph verification; original blind-test contact index #1; offline distance/hint not used as truth; runtime exact-only
BIAOKAI_W5,10377ebc13a51673b00797cf618237df8c4cd26e,ㄈ,126,1,v3.5 盲測：直接檢視 isolated CFF 注音符號輪廓並對照注音符號參考表；不使用中文字、詞境或預期注音；執行期仍只接受 exact signature。,v3.5 isolated-glyph verification; original blind-test contact index #3; offline distance/hint not used as truth; runtime exact-only
BIAOKAI_W5,108b98ca5fbc8cb448eaa5b80f7b18c0953264f2,ㄟ,127,6,v3.5 盲測：直接檢視 isolated CFF 注音符號輪廓並對照注音符號參考表；不使用中文字、詞境或預期注音；執行期仍只接受 exact signature。,v3.5 isolated-glyph verification; original blind-test contact index #4; offline distance/hint not used as truth; runtime exact-only
BIAOKAI_W5,1328777d6883344fc512211f6be86f33931b922b,ㄤ,128,4,v3.5 盲測：直接檢視 isolated CFF 注音符號輪廓並對照注音符號參考表；不使用中文字、詞境或預期注音；執行期仍只接受 exact signature。,v3.5 isolated-glyph verification; original blind-test contact index #5; offline distance/hint not used as truth; runtime exact-only
BIAOKAI_W5,1bbd46f7be31909e99b5052d0a824ea458691401,ㄊ,129,2,v3.5 盲測：直接檢視 isolated CFF 注音符號輪廓並對照注音符號參考表；不使用中文字、詞境或預期注音；執行期仍只接受 exact signature。,v3.5 isolated-glyph verification; original blind-test contact index #6; offline distance/hint not used as truth; runtime exact-only; v3.5 audit correction contact #6
BIAOKAI_W5,1f492dddf0c33c826bdf2cbd1c4a46ca591c1985,ㄞ,130,1,v3.5 盲測：直接檢視 isolated CFF 注音符號輪廓並對照注音符號參考表；不使用中文字、詞境或預期注音；執行期仍只接受 exact signature。,v3.5 isolated-glyph verification; original blind-test contact index #7; offline distance/hint not used as truth; runtime exact-only
BIAOKAI_W5,25b062b02950b8809cbc8f07bb37074cff2827cf,ㄐ,131,7,v3.5 盲測：直接檢視 isolated CFF 注音符號輪廓並對照注音符號參考表；不使用中文字、詞境或預期注音；執行期仍只接受 exact signature。,v3.5 isolated-glyph verification; original blind-test contact index #8; offline distance/hint not used as truth; runtime exact-only
BIAOKAI_W5,284ae0a9f9b2ff6557eac261900a97d7df743dc0,ㄢ,132,5,v3.5 盲測：直接檢視 isolated CFF 注音符號輪廓並對照注音符號參考表；不使用中文字、詞境或預期注音；執行期仍只接受 exact signature。,v3.5 isolated-glyph verification; original blind-test contact index #9; offline distance/hint not used as truth; runtime exact-only
BIAOKAI_W5,2bfc54efe61cde344ef726acc6182a5fa2a08295,ㄦ,133,2,v3.5 盲測：直接檢視 isolated CFF 注音符號輪廓並對照注音符號參考表；不使用中文字、詞境或預期注音；執行期仍只接受 exact signature。,v3.5 isolated-glyph verification; original blind-test contact index #10; offline distance/hint not used as truth; runtime exact-only
