outline_signature,bopomofo,source_count,source_examples,verification,notes
a447b268f4e963f0e5dea5af1a04e4ab79733b8d,ㄉㄧ,3,DFPBiaoKai-W5-ZhuIn-BFW@xref2206#14500; DFPBiaoKai-W5-ZhuIn-BFW@xref4404#14500; DFPBiaoKai-W5-ZhuIn-BFW@xref5004#14500,v3.7：由 v3.6 已解碼 TTF 注音元件的實際 glyf 輪廓建立；相同正規化輪廓 signature 僅在所有來源讀音一致時啟用。,執行期 exact normalized outline signature only；不使用中文字、詞義、句境或字典預期音；signature 衝突即不納入。
cad3dd40820728cdbb1e052a77cbed8030374d6f,ㄉㄧ,1,DFPYuanW5-ZhuIn-BFW@xref3546#14501,v3.7：由 v3.6 已解碼 TTF 注音元件的實際 glyf 輪廓建立；相同正規化輪廓 signature 僅在所有來源讀音一致時啟用。,執行期 exact normalized outline signature only；不使用中文字、詞義、句境或字典預期音；signature 衝突即不納入。
4232ea1a01645b33f818c3c97988abd6989ed874,ㄉㄧˇ,2,DFPYuanW5-ZhuIn-BFW@xref1349#14504; DFPYuanW5-ZhuIn-BFW@xref3391#14504,v3.7：由 v3.6 已解碼 TTF 注音元件的實際 glyf 輪廓建立；相同正規化輪廓 signature 僅在所有來源讀音一致時啟用。,執行期 exact normalized outline signature only；不使用中文字、詞義、句境或字典預期音；signature 衝突即不納入。
b0be21c13cc99586d861dc403976299676d710e4,ㄉㄧˇ,2,DFPBiaoKai-W5-ZhuIn-BFW@xref1731#14503; DFPBiaoKai-W5-ZhuIn-BFW@xref3372#14503,v3.7：由 v3.6 已解碼 TTF 注音元件的實際 glyf 輪廓建立；相同正規化輪廓 signature 僅在所有來源讀音一致時啟用。,執行期 exact normalized outline signature only；不使用中文字、詞義、句境或字典預期音；signature 衝突即不納入。
f1d4c0cad389703a6692ebcae9cc2a4e5cd1bc36,ㄉㄧˊ,1,DFPBiaoKai-W5-ZhuIn-BFW@xref3372#14501,v3.7：由 v3.6 已解碼 TTF 注音元件的實際 glyf 輪廓建立；相同正規化輪廓 signature 僅在所有來源讀音一致時啟用。,執行期 exact normalized outline signature only；不使用中文字、詞義、句境或字典預期音；signature 衝突即不納入。
1a1bca96f1f473b6f7fe0e5c92d73a2e84eb0b91,ㄉㄧˋ,9,DFPBiaoKai-W5-ZhuIn-BFW@xref1731#14502; DFPBiaoKai-W5-ZhuIn-BFW@xref2038#14502; DFPBiaoKai-W5-ZhuIn-BFW@xref2206#14502; DFPBiaoKai-W5-ZhuIn-BFW@xref2802#14502; DFPBiaoKai-W5-ZhuIn-BFW@xref308#14502; DFPBiaoKai-W5-ZhuIn-BFW@xref3276#14502; DFPBiaoKai-W5-ZhuIn-BFW@xref4404#14502; DFPBiaoKai-W5-ZhuIn-BFW@xref5004#14502; DFPBiaoKai-W5-ZhuIn-BFW@xref5643#14502,v3.7：由 v3.6 已解碼 TTF 注音元件的實際 glyf 輪廓建立；相同正規化輪廓 signature 僅在所有來源讀音一致時啟用。,執行期 exact normalized outline signature only；不使用中文字、詞義、句境或字典預期音；signature 衝突即不納入。
b5d8d03da94609b882b9e686d7b189da09003ed2,ㄉㄧˋ,8,DFPYuanW5-ZhuIn-BFW@xref1770#14503; DFPYuanW5-ZhuIn-BFW@xref2450#14503; DFPYuanW5-ZhuIn-BFW@xref2835#14503; DFPYuanW5-ZhuIn-BFW@xref3391#14503; DFPYuanW5-ZhuIn-BFW@xref3546#14503; DFPYuanW5-ZhuIn-BFW@xref372#14503; DFPYuanW5-ZhuIn-BFW@xref4603#14503; DFPYuanW5-ZhuIn-BFW@xref5574#14503,v3.7：由 v3.6 已解碼 TTF 注音元件的實際 glyf 輪廓建立；相同正規化輪廓 signature 僅在所有來源讀音一致時啟用。,執行期 exact normalized outline signature only；不使用中文字、詞義、句境或字典預期音；signature 衝突即不納入。
e49c26fdc987a86f135166e5179f7654e62da2f3,ㄉㄧㄝˊ,2,DFPBiaoKai-W5-ZhuIn-BFW@xref2206#14506; DFPBiaoKai-W5-ZhuIn-BFW@xref846#14506,v3.7：由 v3.6 已解碼 TTF 注音元件的實際 glyf 輪廓建立；相同正規化輪廓 signature 僅在所有來源讀音一致時啟用。,執行期 exact normalized outline signature only；不使用中文字、詞義、句境或字典預期音；signature 衝突即不納入。
a4e426c0e50704d3c9aab8ecfd2ae62e1940b396,ㄉㄧㄠˋ,1,DFPYuanW5-ZhuIn-BFW@xref4603#14509,v3.7：由 v3.6 已解碼 TTF 注音元件的實際 glyf 輪廓建立；相同正規化輪廓 signature 僅在所有來源讀音一致時啟用。,執行期 exact normalized outline signature only；不使用中文字、詞義、句境或字典預期音；signature 衝突即不納入。
4a9465cdef031fa0d2dfc6b78427fbac24fe4ac9,ㄉㄧㄡ,1,DFPBiaoKai-W5-ZhuIn-BFW@xref846#14510,v3.7：由 v3.6 已解碼 TTF 注音元件的實際 glyf 輪廓建立；相同正規化輪廓 signature 僅在所有來源讀音一致時啟用。,執行期 exact normalized outline signature only；不使用中文字、詞義、句境或字典預期音；signature 衝突即不納入。
9eeebf93ce3c1032341f763d7d821be5bdf0119f,ㄉㄧㄡ,1,DFPYuanW5-ZhuIn-BFW@xref952#14511,v3.7：由 v3.6 已解碼 TTF 注音元件的實際 glyf 輪廓建立；相同正規化輪廓 signature 僅在所有來源讀音一致時啟用。,執行期 exact normalized outline signature only；不使用中文字、詞義、句境或字典預期音；signature 衝突即不納入。
3359ae935913bbbc1c9faba581ba065e1a079312,ㄉㄧㄢˇ,4,DFPYuanW5-ZhuIn-BFW@xref1770#14514; DFPYuanW5-ZhuIn-BFW@xref2835#14514; DFPYuanW5-ZhuIn-BFW@xref3391#14514; DFPYuanW5-ZhuIn-BFW@xref4603#14514,v3.7：由 v3.6 已解碼 TTF 注音元件的實際 glyf 輪廓建立；相同正規化輪廓 signature 僅在所有來源讀音一致時啟用。,執行期 exact normalized outline signature only；不使用中文字、詞義、句境或字典預期音；signature 衝突即不納入。
a6630cedfa0ee6e202bab9cfbb651a16f7400fc9,ㄉㄧㄢˇ,7,DFPBiaoKai-W5-ZhuIn-BFW@xref2802#14513; DFPBiaoKai-W5-ZhuIn-BFW@xref308#14513; DFPBiaoKai-W5-ZhuIn-BFW@xref3276#14513; DFPBiaoKai-W5-ZhuIn-BFW@xref3372#14513; DFPBiaoKai-W5-ZhuIn-BFW@xref4404#14513; DFPBiaoKai-W5-ZhuIn-BFW@xref5004#14513; DFPBiaoKai-W5-ZhuIn-BFW@xref846#14513,v3.7：由 v3.6 已解碼 TTF 注音元件的實際 glyf 輪廓建立；相同正規化輪廓 signature 僅在所有來源讀音一致時啟用。,執行期 exact normalized outline signature only；不使用中文字、詞義、句境或字典預期音；signature 衝突即不納入。
690a84a1b262cbd8826aa81edb90b2e40c45a5db,ㄉㄧㄢˋ,1,DFPYuanW5-ZhuIn-BFW@xref2450#14513,v3.7：由 v3.6 已解碼 TTF 注音元件的實際 glyf 輪廓建立；相同正規化輪廓 signature 僅在所有來源讀音一致時啟用。,執行期 exact normalized outline signature only；不使用中文字、詞義、句境或字典預期音；signature 衝突即不納入。
e45b4a80260678531a4eac7c927ecdfa357d2e2e,ㄉㄧㄢˋ,5,DFPBiaoKai-W5-ZhuIn-BFW@xref1279#14512; DFPBiaoKai-W5-ZhuIn-BFW@xref1731#14512; DFPBiaoKai-W5-ZhuIn-BFW@xref2206#14512; DFPBiaoKai-W5-ZhuIn-BFW@xref308#14512; DFPBiaoKai-W5-ZhuIn-BFW@xref5643#14512,v3.7：由 v3.6 已解碼 TTF 注音元件的實際 glyf 輪廓建立；相同正規化輪廓 signature 僅在所有來源讀音一致時啟用。,執行期 exact normalized outline signature only；不使用中文字、詞義、句境或字典預期音；signature 衝突即不納入。
bebd08a029528c0d24c53526ca542b1df74ce5e3,ㄉㄧㄥ,1,DFPYuanW5-ZhuIn-BFW@xref1770#14515,v3.7：由 v3.6 已解碼 TTF 注音元件的實際 glyf 輪廓建立；相同正規化輪廓 signature 僅在所有來源讀音一致時啟用。,執行期 exact normalized outline signature only；不使用中文字、詞義、句境或字典預期音；signature 衝突即不納入。
e4beb5cae52e661d1ede1dfaa83231bf19bcd858,ㄉㄧㄥ,1,DFPBiaoKai-W5-ZhuIn-BFW@xref1279#14514,v3.7：由 v3.6 已解碼 TTF 注音元件的實際 glyf 輪廓建立；相同正規化輪廓 signature 僅在所有來源讀音一致時啟用。,執行期 exact normalized outline signature only；不使用中文字、詞義、句境或字典預期音；signature 衝突即不納入。
ef375d561f6d3d914ff2580c529d471f7aaf07af,ㄉㄧㄥˇ,1,DFPYuanW5-ZhuIn-BFW@xref4603#14517,v3.7：由 v3.6 已解碼 TTF 注音元件的實際 glyf 輪廓建立；相同正規化輪廓 signature 僅在所有來源讀音一致時啟用。,執行期 exact normalized outline signature only；不使用中文字、詞義、句境或字典預期音；signature 衝突即不納入。
2d0ee8c42ad8b76fa1106dc40dd2f27b0886d0b0,ㄉㄧㄥˋ,5,DFPYuanW5-ZhuIn-BFW@xref1349#14516; DFPYuanW5-ZhuIn-BFW@xref2835#14516; DFPYuanW5-ZhuIn-BFW@xref3391#14516; DFPYuanW5-ZhuIn-BFW@xref4603#14516; DFPYuanW5-ZhuIn-BFW@xref5574#14516,v3.7：由 v3.6 已解碼 TTF 注音元件的實際 glyf 輪廓建立；相同正規化輪廓 signature 僅在所有來源讀音一致時啟用。,執行期 exact normalized outline signature only；不使用中文字、詞義、句境或字典預期音；signature 衝突即不納入。
922d7bbd77e65418eb1e970ddcde44e51621aac0,ㄉㄧㄥˋ,5,DFPBiaoKai-W5-ZhuIn-BFW@xref2206#14515; DFPBiaoKai-W5-ZhuIn-BFW@xref308#14515; DFPBiaoKai-W5-ZhuIn-BFW@xref3276#14515; DFPBiaoKai-W5-ZhuIn-BFW@xref4404#14515; DFPBiaoKai-W5-ZhuIn-BFW@xref846#14515,v3.7：由 v3.6 已解碼 TTF 注音元件的實際 glyf 輪廓建立；相同正規化輪廓 signature 僅在所有來源讀音一致時啟用。,執行期 exact normalized outline signature only；不使用中文字、詞義、句境或字典預期音；signature 衝突即不納入。
6e7fb19d9f65eba8a9c0d6f7a6b78f467d273601,ㄉㄨˊ,3,DFPYuanW5-ZhuIn-BFW@xref1349#14519; DFPYuanW5-ZhuIn-BFW@xref1422#14519; DFPYuanW5-ZhuIn-BFW@xref5159#14519,v3.7：由 v3.6 已解碼 TTF 注音元件的實際 glyf 輪廓建立；相同正規化輪廓 signature 僅在所有來源讀音一致時啟用。,執行期 exact normalized outline signature only；不使用中文字、詞義、句境或字典預期音；signature 衝突即不納入。
ce641542976a0c363eea27d3f7ef45ef11a34e2f,ㄉㄨˊ,2,DFPBiaoKai-W5-ZhuIn-BFW@xref1279#14518; DFPBiaoKai-W5-ZhuIn-BFW@xref5004#14518,v3.7：由 v3.6 已解碼 TTF 注音元件的實際 glyf 輪廓建立；相同正規化輪廓 signature 僅在所有來源讀音一致時啟用。,執行期 exact normalized outline signature only；不使用中文字、詞義、句境或字典預期音；signature 衝突即不納入。
461b8874fee368685a9251717af962fcfd2a66d3,ㄉㄨˋ,7,DFPBiaoKai-W5-ZhuIn-BFW@xref1279#14519; DFPBiaoKai-W5-ZhuIn-BFW@xref2206#14519; DFPBiaoKai-W5-ZhuIn-BFW@xref2802#14519; DFPBiaoKai-W5-ZhuIn-BFW@xref308#14519; DFPBiaoKai-W5-ZhuIn-BFW@xref3276#14519; DFPBiaoKai-W5-ZhuIn-BFW@xref4404#14519; DFPBiaoKai-W5-ZhuIn-BFW@xref5004#14519,v3.7：由 v3.6 已解碼 TTF 注音元件的實際 glyf 輪廓建立；相同正規化輪廓 signature 僅在所有來源讀音一致時啟用。,執行期 exact normalized outline signature only；不使用中文字、詞義、句境或字典預期音；signature 衝突即不納入。
db4d4984491ede04c72e27a53709092cbab03c35,ㄉㄨˋ,2,DFPYuanW5-ZhuIn-BFW@xref2835#14520; DFPYuanW5-ZhuIn-BFW@xref4603#14520,v3.7：由 v3.6 已解碼 TTF 注音元件的實際 glyf 輪廓建立；相同正規化輪廓 signature 僅在所有來源讀音一致時啟用。,執行期 exact normalized outline signature only；不使用中文字、詞義、句境或字典預期音；signature 衝突即不納入。
01a50e48b95b1e7fdd14217a9dbc13d9d750b614,ㄉㄨㄛ,10,DFPBiaoKai-W5-ZhuIn-BFW@xref1279#14521; DFPBiaoKai-W5-ZhuIn-BFW@xref1731#14521; DFPBiaoKai-W5-ZhuIn-BFW@xref2206#14521; DFPBiaoKai-W5-ZhuIn-BFW@xref2802#14521; DFPBiaoKai-W5-ZhuIn-BFW@xref308#14521; DFPBiaoKai-W5-ZhuIn-BFW@xref3276#14521; DFPBiaoKai-W5-ZhuIn-BFW@xref3372#14521; DFPBiaoKai-W5-ZhuIn-BFW@xref4404#14521; DFPBiaoKai-W5-ZhuIn-BFW@xref5004#14521; DFPBiaoKai-W5-ZhuIn-BFW@xref5643#14521,v3.7：由 v3.6 已解碼 TTF 注音元件的實際 glyf 輪廓建立；相同正規化輪廓 signature 僅在所有來源讀音一致時啟用。,執行期 exact normalized outline signature only；不使用中文字、詞義、句境或字典預期音；signature 衝突即不納入。
b2b62e08efe561cc4af9b34e9257760ec884a254,ㄉㄨㄛ,7,DFPYuanW5-ZhuIn-BFW@xref1349#14522; DFPYuanW5-ZhuIn-BFW@xref1770#14522; DFPYuanW5-ZhuIn-BFW@xref2040#14522; DFPYuanW5-ZhuIn-BFW@xref3391#14522; DFPYuanW5-ZhuIn-BFW@xref3546#14522; DFPYuanW5-ZhuIn-BFW@xref372#14522; DFPYuanW5-ZhuIn-BFW@xref5574#14522,v3.7：由 v3.6 已解碼 TTF 注音元件的實際 glyf 輪廓建立；相同正規化輪廓 signature 僅在所有來源讀音一致時啟用。,執行期 exact normalized outline signature only；不使用中文字、詞義、句境或字典預期音；signature 衝突即不納入。
8d46b88202d77e66aa5f45b292432d9229f9614b,ㄉㄨㄛˇ,1,DFPBiaoKai-W5-ZhuIn-BFW@xref308#14524,v3.7：由 v3.6 已解碼 TTF 注音元件的實際 glyf 輪廓建立；相同正規化輪廓 signature 僅在所有來源讀音一致時啟用。,執行期 exact normalized outline signature only；不使用中文字、詞義、句境或字典預期音；signature 衝突即不納入。
43659de4273e728c52e52da9542adcd52ea98412,ㄉㄨㄟ,1,DFPBiaoKai-W5-ZhuIn-BFW@xref1731#14525,v3.7：由 v3.6 已解碼 TTF 注音元件的實際 glyf 輪廓建立；相同正規化輪廓 signature 僅在所有來源讀音一致時啟用。,執行期 exact normalized outline signature only；不使用中文字、詞義、句境或字典預期音；signature 衝突即不納入。
6719010a059222584f8815efbe3b2dabdb1ca451,ㄉㄨㄟˋ,10,DFPBiaoKai-W5-ZhuIn-BFW@xref1064#14526; DFPBiaoKai-W5-ZhuIn-BFW@xref1731#14526; DFPBiaoKai-W5-ZhuIn-BFW@xref2206#14526; DFPBiaoKai-W5-ZhuIn-BFW@xref2802#14526; DFPBiaoKai-W5-ZhuIn-BFW@xref308#14526; DFPBiaoKai-W5-ZhuIn-BFW@xref3276#14526; DFPBiaoKai-W5-ZhuIn-BFW@xref4404#14526; DFPBiaoKai-W5-ZhuIn-BFW@xref5004#14526; DFPBiaoKai-W5-ZhuIn-BFW@xref5643#14526; DFPBiaoKai-W5-ZhuIn-BFW@xref846#14526,v3.7：由 v3.6 已解碼 TTF 注音元件的實際 glyf 輪廓建立；相同正規化輪廓 signature 僅在所有來源讀音一致時啟用。,執行期 exact normalized outline signature only；不使用中文字、詞義、句境或字典預期音；signature 衝突即不納入。
dffae014b92bf1732a72bcc165f19b02175aca22,ㄉㄨㄟˋ,5,DFPYuanW5-ZhuIn-BFW@xref2835#14527; DFPYuanW5-ZhuIn-BFW@xref3546#14527; DFPYuanW5-ZhuIn-BFW@xref372#14527; DFPYuanW5-ZhuIn-BFW@xref4603#14527; DFPYuanW5-ZhuIn-BFW@xref952#14527,v3.7：由 v3.6 已解碼 TTF 注音元件的實際 glyf 輪廓建立；相同正規化輪廓 signature 僅在所有來源讀音一致時啟用。,執行期 exact normalized outline signature only；不使用中文字、詞義、句境或字典預期音；signature 衝突即不納入。
0c4def38b62c18f053726ec6e2f80be8e157b7b0,ㄉㄨㄢ,1,DFPBiaoKai-W5-ZhuIn-BFW@xref5004#14527,v3.7：由 v3.6 已解碼 TTF 注音元件的實際 glyf 輪廓建立；相同正規化輪廓 signature 僅在所有來源讀音一致時啟用。,執行期 exact normalized outline signature only；不使用中文字、詞義、句境或字典預期音；signature 衝突即不納入。
e7cbfe9e508d9dc8a12d76e9eca705edb8b36d70,ㄉㄨㄢ,1,DFPYuanW5-ZhuIn-BFW@xref4603#14528,v3.7：由 v3.6 已解碼 TTF 注音元件的實際 glyf 輪廓建立；相同正規化輪廓 signature 僅在所有來源讀音一致時啟用。,執行期 exact normalized outline signature only；不使用中文字、詞義、句境或字典預期音；signature 衝突即不納入。
24b7dacc2dca0612dce71e642c4a46843199d934,ㄉㄨㄢˇ,1,DFPYuanW5-ZhuIn-BFW@xref372#14530,v3.7：由 v3.6 已解碼 TTF 注音元件的實際 glyf 輪廓建立；相同正規化輪廓 signature 僅在所有來源讀音一致時啟用。,執行期 exact normalized outline signature only；不使用中文字、詞義、句境或字典預期音；signature 衝突即不納入。
e395e735bc5846c93fc11530970c066dc2f80110,ㄉㄨㄢˇ,1,DFPBiaoKai-W5-ZhuIn-BFW@xref308#14529,v3.7：由 v3.6 已解碼 TTF 注音元件的實際 glyf 輪廓建立；相同正規化輪廓 signature 僅在所有來源讀音一致時啟用。,執行期 exact normalized outline signature only；不使用中文字、詞義、句境或字典預期音；signature 衝突即不納入。
505553b172fd0fde8718f918a045ef4ef21c7c7c,ㄉㄨㄢˋ,2,DFPBiaoKai-W5-ZhuIn-BFW@xref2038#14528; DFPBiaoKai-W5-ZhuIn-BFW@xref308#14528,v3.7：由 v3.6 已解碼 TTF 注音元件的實際 glyf 輪廓建立；相同正規化輪廓 signature 僅在所有來源讀音一致時啟用。,執行期 exact normalized outline signature only；不使用中文字、詞義、句境或字典預期音；signature 衝突即不納入。
1a7f2478a5de1f636d4e2d681a6ef6038fd7e436,ㄉㄨㄣ,2,DFPBiaoKai-W5-ZhuIn-BFW@xref2206#14530; DFPBiaoKai-W5-ZhuIn-BFW@xref308#14530,v3.7：由 v3.6 已解碼 TTF 注音元件的實際 glyf 輪廓建立；相同正規化輪廓 signature 僅在所有來源讀音一致時啟用。,執行期 exact normalized outline signature only；不使用中文字、詞義、句境或字典預期音；signature 衝突即不納入。
7a1032269ba88430d14fc389c2940d285fb37138,ㄉㄨㄣ,2,DFPYuanW5-ZhuIn-BFW@xref2450#14531; DFPYuanW5-ZhuIn-BFW@xref5159#14531,v3.7：由 v3.6 已解碼 TTF 注音元件的實際 glyf 輪廓建立；相同正規化輪廓 signature 僅在所有來源讀音一致時啟用。,執行期 exact normalized outline signature only；不使用中文字、詞義、句境或字典預期音；signature 衝突即不納入。
16b67c7ffce4ff344ae2b9003bf5835a2ea0bbb3,ㄉㄨㄥ,1,DFPBiaoKai-W5-ZhuIn-BFW@xref1279#14533,v3.7：由 v3.6 已解碼 TTF 注音元件的實際 glyf 輪廓建立；相同正規化輪廓 signature 僅在所有來源讀音一致時啟用。,執行期 exact normalized outline signature only；不使用中文字、詞義、句境或字典預期音；signature 衝突即不納入。
1218822b12a1b190eff473de61995e7fbc0856bf,ㄉㄨㄥˇ,1,DFPBiaoKai-W5-ZhuIn-BFW@xref5004#14535,v3.7：由 v3.6 已解碼 TTF 注音元件的實際 glyf 輪廓建立；相同正規化輪廓 signature 僅在所有來源讀音一致時啟用。,執行期 exact normalized outline signature only；不使用中文字、詞義、句境或字典預期音；signature 衝突即不納入。
d965bbd4f70e55808daf2e0d5df4fbd949be9815,ㄉㄨㄥˇ,1,DFPYuanW5-ZhuIn-BFW@xref952#14536,v3.7：由 v3.6 已解碼 TTF 注音元件的實際 glyf 輪廓建立；相同正規化輪廓 signature 僅在所有來源讀音一致時啟用。,執行期 exact normalized outline signature only；不使用中文字、詞義、句境或字典預期音；signature 衝突即不納入。
0c1686a3716a2687ec05638bbe0224ed9136c2c0,ㄉㄨㄥˋ,11,DFPBiaoKai-W5-ZhuIn-BFW@xref1279#14534; DFPBiaoKai-W5-ZhuIn-BFW@xref1731#14534; DFPBiaoKai-W5-ZhuIn-BFW@xref2206#14534; DFPBiaoKai-W5-ZhuIn-BFW@xref2802#14534; DFPBiaoKai-W5-ZhuIn-BFW@xref308#14534; DFPBiaoKai-W5-ZhuIn-BFW@xref3276#14534; DFPBiaoKai-W5-ZhuIn-BFW@xref3372#14534; DFPBiaoKai-W5-ZhuIn-BFW@xref4404#14534; DFPBiaoKai-W5-ZhuIn-BFW@xref5004#14534; DFPBiaoKai-W5-ZhuIn-BFW@xref5643#14534; DFPBiaoKai-W5-ZhuIn-BFW@xref846#14534,v3.7：由 v3.6 已解碼 TTF 注音元件的實際 glyf 輪廓建立；相同正規化輪廓 signature 僅在所有來源讀音一致時啟用。,執行期 exact normalized outline signature only；不使用中文字、詞義、句境或字典預期音；signature 衝突即不納入。
c5f7a1d234747c75f30026b23e8ebdadaf8673d0,ㄉㄨㄥˋ,10,DFPYuanW5-ZhuIn-BFW@xref1770#14535; DFPYuanW5-ZhuIn-BFW@xref2450#14535; DFPYuanW5-ZhuIn-BFW@xref2835#14535; DFPYuanW5-ZhuIn-BFW@xref3391#14535; DFPYuanW5-ZhuIn-BFW@xref3546#14535; DFPYuanW5-ZhuIn-BFW@xref372#14535; DFPYuanW5-ZhuIn-BFW@xref4603#14535; DFPYuanW5-ZhuIn-BFW@xref5159#14535; DFPYuanW5-ZhuIn-BFW@xref5574#14535; DFPYuanW5-ZhuIn-BFW@xref952#14535,v3.7：由 v3.6 已解碼 TTF 注音元件的實際 glyf 輪廓建立；相同正規化輪廓 signature 僅在所有來源讀音一致時啟用。,執行期 exact normalized outline signature only；不使用中文字、詞義、句境或字典預期音；signature 衝突即不納入。
b539b0602b205c13e417d1b72fa180fc12dcf3fb,ㄊㄚ,8,DFPBiaoKai-W5-ZhuIn-BFW@xref1279#14536; DFPBiaoKai-W5-ZhuIn-BFW@xref1731#14536; DFPBiaoKai-W5-ZhuIn-BFW@xref2038#14536; DFPBiaoKai-W5-ZhuIn-BFW@xref2802#14536; DFPBiaoKai-W5-ZhuIn-BFW@xref308#14536; DFPBiaoKai-W5-ZhuIn-BFW@xref4404#14536; DFPBiaoKai-W5-ZhuIn-BFW@xref5643#14536; DFPBiaoKai-W5-ZhuIn-BFW@xref846#14536,v3.7：由 v3.6 已解碼 TTF 注音元件的實際 glyf 輪廓建立；相同正規化輪廓 signature 僅在所有來源讀音一致時啟用。,執行期 exact normalized outline signature only；不使用中文字、詞義、句境或字典預期音；signature 衝突即不納入。
