font,zhuyin_component_id,bopomofo,verification,notes
YenRoundZuinnEG-Bd,14354,ㄈㄣ,Rendered component glyph + textbook character cross-check (v0.8),分
YenRoundZuinnEG-Bd,14292,ㄇㄠˊ,Rendered component glyph + textbook character cross-check (v0.8),毛
YenRoundZuinnEG-Bd,14160,ㄅㄞˇ,Rendered component glyph + textbook character cross-check (v0.8),擺
DFPBiaoKai-W5-ZhuIn-BFW,15041,ㄒㄧˇ,Rendered component glyph + textbook character cross-check (v0.8),喜洗
DFPBiaoKai-W5-ZhuIn-BFW,15155,ㄔ,Rendered component glyph + textbook character cross-check (v0.8),吃
DFPBiaoKai-W5-ZhuIn-BFW,14200,ㄧㄥˊ,Rendered component glyph + textbook character cross-check (v0.8),營贏
DFPBiaoKai-W5-ZhuIn-BFW,14259,ㄅㄚˋ,Rendered component glyph + textbook character cross-check (v0.8),爸
DFPBiaoKai-W5-ZhuIn-BFW,14919,ㄏㄨㄞˊ,Rendered component glyph + textbook character cross-check (v0.8),懷
DFPBiaoKai-W5-ZhuIn-BFW,15130,ㄓㄨˊ,Rendered component glyph + textbook character cross-check (v0.8),逐築
DFPBiaoKai-W5-ZhuIn-BFW,15421,ㄙˋ,Rendered component glyph + textbook character cross-check (v0.8),四
YenRoundZuinnEG-Md,14189,ㄅㄧㄠˇ,Rendered component glyph + textbook character cross-check (v0.8),表
DFPBiaoKai-W5-ZhuIn-BFW,14999,ㄑㄧㄝˇ,Rendered component glyph + textbook character cross-check (v0.8),且
YenRoundZuinnEG-Md,14974,ㄒㄧㄝˇ,Rendered component glyph + textbook character cross-check (v0.8),寫血
YenRoundZuinnEG-Md,14697,ㄍㄢˇ,Rendered component glyph + textbook character cross-check (v0.8),感
YenRoundZuinnEG-Md,15475,ㄧㄣˋ,Rendered component glyph + textbook character cross-check (v0.8),印
YenRoundZuinnEG-Md,14703,ㄍㄤ,Rendered component glyph + textbook character cross-check (v0.8),剛肛
DFPBiaoKai-W5-ZhuIn-BFW,14963,ㄐㄧㄣ,Rendered component glyph + textbook character cross-check (v0.8),巾金今
DFPBiaoKai-W5-ZhuIn-BFW,15293,ㄖㄢˇ,Rendered component glyph + textbook character cross-check (v0.8),染
DFPBiaoKai-W5-ZhuIn-BFW,15122,ㄓㄣˇ,Rendered component glyph + textbook character cross-check (v0.8),診
YenRoundZuinnEG-Bd,15156,ㄕ,Rendered component glyph + textbook character cross-check (v0.8),師失
DFPBiaoKai-W5-ZhuIn-BFW,14589,ㄊㄨㄟ,Rendered component glyph + textbook character cross-check (v0.8),推
YenRoundZuinnEG-Md,14983,ㄒㄧㄢ,Rendered component glyph + textbook character cross-check (v0.8),鮮先
YenRoundZuinnEG-Md,15077,ㄓㄨㄤˋ,Rendered component glyph + textbook character cross-check (v0.8),狀撞
DFPBiaoKai-W5-ZhuIn-BFW,14775,ㄍㄢ,Rendered component glyph + textbook character cross-check (v0.8),肝乾
YenRoundZuinnEG-Md,14422,ㄉㄨㄛ,Rendered component glyph + textbook character cross-check (v0.8),多
YenRoundZuinnEG-Md,14722,ㄍㄨㄟ,Rendered component glyph + textbook character cross-check (v0.8),規
DFPBiaoKai-W5-ZhuIn-BFW,14973,ㄐㄩˊ,Rendered component glyph + textbook character cross-check (v0.8),局
YenRoundZuinnEG-Md,15079,ㄓㄨㄥˇ,Rendered component glyph + textbook character cross-check (v0.8),種
YenRoundZuinnEG-Md,14976,ㄒㄧㄠ,Rendered component glyph + textbook character cross-check (v0.8),消
YenRoundZuinnEG-Md,14165,ㄅㄠ,Rendered component glyph + textbook character cross-check (v0.8),包
YenRoundZuinnEG-Md,14353,ㄈㄢˋ,Rendered component glyph + textbook character cross-check (v0.8),販範
YenRoundZuinnEG-Md,15480,ㄧㄥ,直接渲染注音元件字形（v0.9.1 修正）,glyph 15480 顯示 ㄧㄥ、無聲調符號；頁39「應包含」
DFPBiaoKai-W5-ZhuIn-BFW,14199,ㄧㄥ,直接渲染注音元件字形（v0.9.1 修正）,glyph 14199 顯示 ㄧㄥ、無聲調符號；頁46/54/91「應」
LinGothicZuinn1EG-Md,15152,ㄔㄨˋ,直接渲染注音元件字形（v0.9.1 修正）,glyph 15152 顯示 ㄔㄨˋ；頁43「一處民宅」
DFPBiaoKai-W5-PoIn1-BFW,14377,˙ㄇㄚ,v1.4 原頁圖像逐符號直接轉寫,媽媽第二字，原頁字形可見輕聲點
DFPBiaoKai-W5-PoIn1-BFW,15487,˙ㄅㄠ,v1.4 原頁圖像逐符號直接轉寫,寶寶第二字，原頁字形直接轉寫
DFPBiaoKai-W5-PoIn1-BFW,14886,ㄏㄠˋ,v1.4 原頁圖像逐符號直接轉寫,好奇之「好」，原頁字形直接轉寫
DFPBiaoKai-W5-PoIn1-BFW,14386,˙ㄇㄜ,v1.4 原頁圖像逐符號直接轉寫,怎麼之「麼」，原頁字形直接轉寫
DFPBiaoKai-W5-PoIn1-BFW,15499,˙ㄒㄧ,v1.4 原頁圖像逐符號直接轉寫,東西之「西」，原頁字形直接轉寫
DFPBiaoKai-W5-PoIn1-BFW,15492,˙ㄋㄜ,v1.4 原頁圖像逐符號直接轉寫,句尾「呢」，原頁字形直接轉寫
DFPBiaoKai-W5-PoIn1-BFW,15320,ㄗˇ,v1.4 原頁圖像逐符號直接轉寫,子宮之「子」，原頁字形直接轉寫
DFPBiaoKai-W5-PoIn1-BFW,15125,ㄓㄤˇ,v1.4 原頁圖像逐符號直接轉寫,長大之「長」，原頁字形直接轉寫
DFPBiaoKai-W5-PoIn1-BFW,14479,˙ㄉㄜ,v1.4 原頁圖像逐符號直接轉寫,覺得之「得」，原頁字形直接轉寫
DFPBiaoKai-W5-PoIn1-BFW,14257,˙ㄅㄚ,v1.4 原頁圖像逐符號直接轉寫,爸爸第二字，原頁字形直接轉寫
DFPBiaoKai-W5-PoIn1-BFW,14894,ㄏㄢˋ,v1.4 原頁圖像逐符號直接轉寫,連接詞「和」，原頁字形直接轉寫
DFPBiaoKai-W5-PoIn1-BFW,14128,ㄛ,使用者原頁人工確認（v1.6，2026-08-14）,依使用者逐頁核對 PDF 實際標示修正；不得由預期讀音反推。
DFPBiaoKai-W5-PoIn1-BFW,14713,ㄌㄧㄠˇ,v1.4 原頁圖像逐符號直接轉寫,了解之「了」，原頁字形直接轉寫
DFPBiaoKai-W5-PoIn1-BFW,14218,ㄨㄟˊ,v1.4 原頁圖像逐符號直接轉寫,身為之「為」，原頁字形直接轉寫
DFPBiaoKai-W5-PoIn3-BFW,15251,ㄕㄣˊ,v1.4 原頁圖像逐符號直接轉寫,什麼之「什」，原頁字形直接轉寫
DFPBiaoKai-W5-PoIn1-BFW,14310,ㄅㄨˋ,v1.4 原頁圖像逐符號直接轉寫,不一樣之「不」，原頁字形直接轉寫
DFPBiaoKai-W5-PoIn1-BFW,14166,ㄧˊ,v1.4 原頁圖像逐符號直接轉寫,不一樣之「一」，原頁字形直接轉寫
DFPBiaoKai-W5-PoIn1-BFW,14763,ㄍㄜˋ,v1.4 原頁圖像逐符號直接轉寫,個體之「個」，原頁字形直接轉寫
DFPBiaoKai-W5-PoIn1-BFW,14725,ㄌㄧㄤˋ,v1.4 原頁圖像逐符號直接轉寫,適量之「量」，原頁字形直接轉寫
DFPBiaoKai-W5-PoIn1-BFW,15485,˙ㄧㄝ,v1.4 原頁圖像逐符號直接轉寫,爺爺第二字，原頁字形直接轉寫
DFPBiaoKai-W5-PoIn1-BFW,15493,˙ㄋㄞ,v1.4 原頁圖像逐符號直接轉寫,奶奶第二字，原頁字形直接轉寫
DFPBiaoKai-W5-PoIn1-BFW,15067,ㄒㄧㄤˋ,v1.4 原頁圖像逐符號直接轉寫,相簿之「相」，原頁字形直接轉寫
DFPBiaoKai-W5-PoIn1-BFW,14554,ㄊㄢˊ,v1.4 原頁圖像逐符號直接轉寫,彈琴之「彈」，原頁字形直接轉寫
DFPBiaoKai-W5-PoIn3-BFW,15131,ㄓㄨˋ,v1.4 原頁圖像逐符號直接轉寫,顯著之「著」，原頁字形直接轉寫
DFPBiaoKai-W5-PoIn1-BFW,14495,ㄉㄤˋ,v1.4 原頁圖像逐符號直接轉寫＋教育部完整詞條交叉確認,適當之「當」，原頁可見四聲；修正初版漏讀聲調
DFPBiaoKai-W5-PoIn1-BFW,14657,ㄋㄧㄥˇ,v1.4 原頁圖像逐符號直接轉寫,擰毛巾之「擰」，原頁字形直接轉寫
DFPBiaoKai-W5-PoIn1-BFW,14570,ㄊㄧㄠˊ,v1.4 原頁圖像逐符號直接轉寫,調整之「調」，原頁字形直接轉寫
DFPBiaoKai-W5-PoIn1-BFW,14626,ㄋㄢˋ,使用者原頁人工確認（v1.6，2026-08-14）,依使用者逐頁核對 PDF 實際標示修正；不得由預期讀音反推。
DFPBiaoKai-W5-PoIn1-BFW,15195,ㄔㄨˋ,v1.4 原頁圖像逐符號直接轉寫,處所之「處」，原頁字形直接轉寫
DFPBiaoKai-W5-PoIn1-BFW,15110,ㄓㄠˊ,v1.4 原頁圖像逐符號直接轉寫,著火之「著」，原頁字形直接轉寫
DFPBiaoKai-W5-PoIn1-BFW,14983,ㄐㄩㄣ,v1.4 原頁圖像逐符號直接轉寫,龜裂之「龜」，原頁字形直接轉寫
DFPBiaoKai-W5-PoIn1-BFW,14947,ㄐㄧㄚˋ,v1.4 原頁圖像逐符號直接轉寫,假日之「假」，原頁字形直接轉寫
DFPBiaoKai-W5-PoIn1-BFW,14201,ㄧㄥˋ,v1.4 原頁圖像逐符號直接轉寫,反應之「應」，原頁字形直接轉寫
DFPBiaoKai-W5-PoIn1-BFW,14242,ㄩㄝˋ,v1.4 原頁圖像逐符號直接轉寫,音樂之「樂」，原頁字形直接轉寫
DFPBiaoKai-W5-PoIn1-BFW,14239,ㄩˋ,v1.4 原頁圖像逐符號直接轉寫,參與之「與」，原頁字形直接轉寫
DFPBiaoKai-W5-PoIn1-BFW,15396,ㄘㄥˊ,v1.4 原頁圖像逐符號直接轉寫,曾利用之「曾」，原頁字形直接轉寫
DFPBiaoKai-W5-PoIn1-BFW,14608,ㄋㄚˋ,v1.4 原頁圖像逐符號直接轉寫,到那裡之「那」，原頁字形直接轉寫
DFPBiaoKai-W5-PoIn1-BFW,15153,ㄓㄨㄥˋ,v1.4 原頁圖像逐符號直接轉寫,擊中之「中」，原頁字形直接轉寫
DFPBiaoKai-W5-PoIn2-BFW,15136,ㄓㄨㄛˊ,使用者原頁人工確認（v1.6，2026-08-14）,依使用者逐頁核對 PDF 實際標示修正；不得由預期讀音反推。
DFPBiaoKai-W5-PoIn1-BFW,14572,ㄊㄧㄠˇ,v1.4 原頁圖像逐符號直接轉寫,挑戰之「挑」，原頁字形直接轉寫
DFPBiaoKai-W5-PoIn1-BFW,14549,˙ㄊㄡ,v3.7 原頁可見字形＋isolated glyf 直接驗證（使用者確認）,「骨頭／罐頭」之頭：注音欄頂端獨立圓點為輕聲點；舊v1.4誤判為二聲。
DFPBiaoKai-W5-PoIn1-BFW,14944,ㄐㄧˇ,v1.4 原頁圖像逐符號直接轉寫,補給站之「給」，原頁字形直接轉寫
DFPBiaoKai-W5-PoIn2-BFW,14167,ㄧˋ,v1.4 原頁圖像逐符號直接轉寫,有一條之「一」，原頁字形直接轉寫
YenRoundZuinnEG-Md,15174,ㄕㄡˊ,v1.4 原頁圖像逐符號直接轉寫,熟悉之「熟」，v1.4 原頁放大字形直接轉寫；撤銷隔離表中ㄕㄨˊ推測
DFPBiaoKai-W5-ZhuIn-BFW,14402,ㄇㄢˇ,v1.4 原頁圖像逐符號直接轉寫（高頻未解碼批次）,p55「滿」；延長線沒有插滿插座
DFPBiaoKai-W5-ZhuIn-BFW,14869,ㄎㄨㄥ,v1.4 原頁圖像逐符號直接轉寫（高頻未解碼批次）,p46「空」；到較安全的空間避難。火災逃生避難以
DFPBiaoKai-W5-ZhuIn-BFW,15103,ㄓㄜˋ,v1.4 原頁圖像逐符號直接轉寫（高頻未解碼批次）,"p59「這」；預定的,你能發現這一頓年夜飯中,製"
DFPBiaoKai-W5-ZhuIn-BFW,15381,ㄘㄠ,v1.4 原頁圖像逐符號直接轉寫（高頻未解碼批次）,"p81「操」；由最後一個同學持接力棒,一邊跑操場,一邊將接力棒向前傳,並於"
DFPBiaoKai-W5-ZhuIn-BFW,15403,ㄘㄨㄛˋ,v1.4 原頁圖像逐符號直接轉寫（高頻未解碼批次）,"p55「措」；來當小偵探,診斷家裡的防火措施是否"
LinGothicZuinnEG-Bd,15080,ㄓㄨㄥˋ,v1.4 原頁圖像逐符號直接轉寫（高頻未解碼批次）,p105「重」；練習重點跑步的速度
YenRoundZuinnEG-Md,14675,ㄌㄩˇ,v1.4 原頁圖像逐符號直接轉寫（高頻未解碼批次）,p70「鋁」；C鐵鋁類F玻璃類
DFPBiaoKai-W5-ZhuIn-BFW,14183,ㄧㄡ,v1.4 原頁圖像逐符號直接轉寫（高頻未解碼批次）,"p45「優」；火災發生時,以離開發生火災的建築物為優先,如果沒有逃生梯或火勢、濃煙"
DFPBiaoKai-W5-ZhuIn-BFW,14187,ㄧㄢ,v1.4 原頁圖像逐符號直接轉寫（高頻未解碼批次）,"p45「煙」；為優先,如果沒有逃生梯或火勢、濃煙"
DFPBiaoKai-W5-ZhuIn-BFW,14203,ㄨ,v1.4 原頁圖像逐符號直接轉寫（高頻未解碼批次）,"p63「汙」；垃圾產生,降低環境汙染,讓地球變得"
DFPBiaoKai-W5-ZhuIn-BFW,14224,ㄨㄢˇ,v1.4 原頁圖像逐符號直接轉寫（高頻未解碼批次）,p170「浣」；35浣腸劑標籤
DFPBiaoKai-W5-ZhuIn-BFW,14266,ㄅㄞˊ,v1.4 原頁圖像逐符號直接轉寫（高頻未解碼批次）,"p17「白」；比以往更老一些,最明顯的就是白頭髮"
DFPBiaoKai-W5-ZhuIn-BFW,14279,ㄅㄣ,v1.4 原頁圖像逐符號直接轉寫（高頻未解碼批次）,"p159「奔」；鬧、不奔跑、不跳水,確保大家快樂游"
DFPBiaoKai-W5-ZhuIn-BFW,14432,ㄇㄧㄥˋ,v1.4 原頁圖像逐符號直接轉寫（高頻未解碼批次）,"p24「命」；每個生命的誕生、成長的過程中,可能保留"
DFPBiaoKai-W5-ZhuIn-BFW,14443,ㄈㄟ,v1.4 原頁圖像逐符號直接轉寫（高頻未解碼批次）,"p30「非」；陳醫師是天天的家庭醫師,非常了解天"
DFPBiaoKai-W5-ZhuIn-BFW,14462,ㄈㄤˇ,v1.4 原頁圖像逐符號直接轉寫（高頻未解碼批次）,"p14「訪」；嗎?請你化身為小記者,訪問家人下"
DFPBiaoKai-W5-ZhuIn-BFW,14503,ㄉㄧˇ,v1.4 原頁圖像逐符號直接轉寫（高頻未解碼批次）,"p127「底」；讓我們學習足內側及足底接球,並進行"
DFPBiaoKai-W5-ZhuIn-BFW,14551,ㄊㄡˋ,v1.4 原頁圖像逐符號直接轉寫（高頻未解碼批次）,"p66「透」；1垃圾分類、資源回收透過垃圾分類與資源回收,創造循環的"
DFPBiaoKai-W5-ZhuIn-BFW,14686,ㄌㄠˊ,v1.4 原頁圖像逐符號直接轉寫（高頻未解碼批次）,"p12「勞」；減輕爸爸、媽媽的辛勞,阿中做了許多"
DFPBiaoKai-W5-ZhuIn-BFW,14712,ㄌㄧㄠˋ,v1.4 原頁圖像逐符號直接轉寫（高頻未解碼批次）,"p62「料」；要購買時,要選擇使用最少原料、製程"
DFPBiaoKai-W5-ZhuIn-BFW,14751,ㄌㄩˇ,v1.4 原頁圖像逐符號直接轉寫（高頻未解碼批次）,p170「鋁」；塑膠瓶蓋鐵鋁類垃圾
DFPBiaoKai-W5-ZhuIn-BFW,14766,ㄍㄞˋ,v1.4 原頁圖像逐符號直接轉寫（高頻未解碼批次）,"p162「蓋」；整隻腳,如果只擺動請和同學討論打水膝蓋以下部位,或者時怎樣會讓前進速"
DFPBiaoKai-W5-ZhuIn-BFW,14816,ㄍㄨㄥˋ,v1.4 原頁圖像逐符號直接轉寫（高頻未解碼批次）,"p61「共」；定請家人和他一起做好垃圾減量,共同維"
DFPBiaoKai-W5-ZhuIn-BFW,14967,ㄐㄧㄤˋ,v1.4 原頁圖像逐符號直接轉寫（高頻未解碼批次）,"p63「降」；垃圾產生,降低環境汙染,讓地球變得"
DFPBiaoKai-W5-ZhuIn-BFW,15126,ㄓㄥ,v1.4 原頁圖像逐符號直接轉寫（高頻未解碼批次）,"p11「徵」；你覺得自己身上有哪些特徵,是來自"
DFPBiaoKai-W5-ZhuIn-BFW,15283,ㄖˋ,v1.4 原頁圖像逐符號直接轉寫（高頻未解碼批次）,"p61「日」；可可一家人假日時喜歡到公園野餐,結束"
DFPBiaoKai-W5-ZhuIn-BFW,15320,ㄗˇ,v1.4 原頁圖像逐符號直接轉寫（高頻未解碼批次）,p31「仔」；醫師幫天天仔細檢查時候?天前了。
DFPBiaoKai-W5-ZhuIn-BFW,15436,ㄙㄢˋ,v1.4 原頁圖像逐符號直接轉寫（高頻未解碼批次）,"p55「散」；電線間有展開來,有散熱空間"
LinGothicZuinnEG-Md,15468,ㄧㄢ,v1.4 原頁圖像逐符號直接轉寫（高頻未解碼批次）,"p43「煙」；到燒焦味時,已經失火產生大量濃煙。男童"
YenRoundZuinn1EG-Md,15000,˙ㄒㄧ,使用者原頁人工確認（2026-08-14）,課本P32、P62「東西」之「西」原頁均標˙ㄒㄧ；v1.4曾誤轉寫為ㄒㄧ，已修正。
YenRoundZuinnEG-Bd,14169,ㄅㄠˋ,v1.4 原頁圖像逐符號直接轉寫（高頻未解碼批次）,p47「報」；報案我最行
YenRoundZuinnEG-Bd,14669,ㄌㄨˋ,v1.4 原頁圖像逐符號直接轉寫（高頻未解碼批次）,p50「路」；大門逃生路線陽臺逃生路線
YenRoundZuinnEG-Bd,14688,ㄍㄞˋ,v1.4 原頁圖像逐符號直接轉寫（高頻未解碼批次）,"p162「蓋」；2膝蓋帶動腳,"
YenRoundZuinnEG-Bd,15487,ㄨ,v1.4 原頁圖像逐符號直接轉寫（高頻未解碼批次）,p60「汙」；空氣汙染水汙染
YenRoundZuinnEG-Lt,14829,ㄏㄨ,v1.4 原頁圖像逐符號直接轉寫（高頻未解碼批次）,p157「呼」；嘴巴以呼吸管
YenRoundZuinnEG-Md,14274,˙ㄇㄚ,v1.4 原頁圖像逐符號直接轉寫（高頻未解碼批次）,p2「嗎」；你有參加過運動會嗎?這學期我們會一
YenRoundZuinnEG-Md,14348,ㄈㄡˇ,v1.4 原頁圖像逐符號直接轉寫（高頻未解碼批次）,p33「否」；否新鮮、衛
YenRoundZuinnEG-Md,14380,ㄉㄜˊ,v1.4 原頁圖像逐符號直接轉寫（高頻未解碼批次）,"p85「得」；超越,不得硬擠以"
YenRoundZuinnEG-Md,14656,ㄌㄨㄛˋ,v1.4 原頁圖像逐符號直接轉寫（高頻未解碼批次）,p24「落」；剛出生的照片掉落的乳牙
YenRoundZuinnEG-Md,14798,ㄏㄜ,v1.4 原頁圖像逐符號直接轉寫（高頻未解碼批次）,p33「喝」；D吃東西前、E用餐時間、F多喝水後洗手。
YenRoundZuinnEG-Md,15002,ㄒㄧˇ,v1.4 原頁圖像逐符號直接轉寫（高頻未解碼批次）,p33「洗」；D吃東西前、E用餐時間、F多喝水後洗手。
YenRoundZuinnEG-Md,15010,ㄒㄩㄢˊ,v1.4 原頁圖像逐符號直接轉寫（高頻未解碼批次）,p88「旋」；2�原地一迴旋10下
YenRoundZuinnEG-Md,15087,ㄔ,v1.4 原頁圖像逐符號直接轉寫（高頻未解碼批次）,p33「吃」；B多吃蔬菜水C注意食物是
YenRoundZuinnEG-Md,15154,ㄔˇ,v1.4 原頁圖像逐符號直接轉寫（高頻未解碼批次）,"p86「尺」；3接力區長度為20公尺,位於"
YenRoundZuinnEG-Md,15171,ㄕㄠˇ,v1.4 原頁圖像逐符號直接轉寫（高頻未解碼批次）,p32「少」；一週內排便次數少於3次。
YenRoundZuinnEG-Md,15479,ㄧㄤˋ,v1.4 原頁圖像逐符號直接轉寫（高頻未解碼批次）,"p2「樣」；更健康,以及怎樣維護我們的生活環境。"
DFPBiaoKai-W5-ZhuIn-BFW,14210,ㄨㄚˇ,v1.4 原頁圖像逐符號直接轉寫（高頻未解碼批次）,p56「瓦」；與家人一同檢查瓦斯管線無老化、龜裂、
DFPBiaoKai-W5-ZhuIn-BFW,14241,ㄩㄝ,v1.4 原頁圖像逐符號直接轉寫（高頻未解碼批次）,"p66「約」；再利用,才能有效節約資源。"
DFPBiaoKai-W5-ZhuIn-BFW,14303,ㄅㄧㄣ,v1.4 原頁圖像逐符號直接轉寫（高頻未解碼批次）,"p113「賓」；演給全校師生、家長和樂謝的大氣地氛和中上,天感對來賓觀賞的節目。"
DFPBiaoKai-W5-ZhuIn-BFW,14324,ㄆㄟˊ,v1.4 原頁圖像逐符號直接轉寫（高頻未解碼批次）,"p91「培」；加運動參與機會,提升運動能力,培養規律的運動習慣。"
DFPBiaoKai-W5-ZhuIn-BFW,14356,ㄆㄧㄠ,v1.4 原頁圖像逐符號直接轉寫（高頻未解碼批次）,p165「漂」；頭換氣持續前進。蹬牆漂浮是靠著踢池
DFPBiaoKai-W5-ZhuIn-BFW,14362,ㄆㄧㄢˋ,v1.4 原頁圖像逐符號直接轉寫（高頻未解碼批次）,"p19「片」；阿中的爺爺有一本陳舊相簿,裡面的照片都是他珍貴的回憶。爺爺向阿中分享"
DFPBiaoKai-W5-ZhuIn-BFW,14381,ㄇㄛ,v1.4 原頁圖像逐符號直接轉寫（高頻未解碼批次）,p29「摸」；心。正確的用手摸疼痛的部位可以幫助
DFPBiaoKai-W5-ZhuIn-BFW,14383,ㄇㄛˊ,v1.4 原頁圖像逐符號直接轉寫（高頻未解碼批次）,p28「摩」；喝溫開水後比較不痛按摩肚子後比較不痛
DFPBiaoKai-W5-ZhuIn-BFW,14387,ㄇㄞˊ,v1.4 原頁圖像逐符號直接轉寫（高頻未解碼批次）,"p66「埋」；及掩埋場的使用壽命,減輕汙染對健康"
DFPBiaoKai-W5-ZhuIn-BFW,14394,ㄇㄠˊ,v1.4 原頁圖像逐符號直接轉寫（高頻未解碼批次）,p28「毛」；肚子痛得像被擰的毛巾
DFPBiaoKai-W5-ZhuIn-BFW,14426,ㄇㄧㄢˊ,v1.4 原頁圖像逐符號直接轉寫（高頻未解碼批次）,"p16「眠」；衡,養成健康習慣,充足睡眠並適量運"
DFPBiaoKai-W5-ZhuIn-BFW,14456,ㄈㄣˊ,v1.4 原頁圖像逐符號直接轉寫（高頻未解碼批次）,"p66「焚」；讓資源回收再利用,也可以延長焚化爐"
DFPBiaoKai-W5-ZhuIn-BFW,14465,ㄈㄥˋ,v1.4 原頁圖像逐符號直接轉寫（高頻未解碼批次）,"p21「奉」；爺爺、奶奶為家庭奉獻一生,現在年紀"
DFPBiaoKai-W5-ZhuIn-BFW,14525,ㄉㄨㄟ,v1.4 原頁圖像逐符號直接轉寫（高頻未解碼批次）,p56「堆」；緊急逃生梯沒有堆雜物
DFPBiaoKai-W5-ZhuIn-BFW,14530,ㄉㄨㄣ,v1.4 原頁圖像逐符號直接轉寫（高頻未解碼批次）,"p110「蹲」；複習蹲姿向後縮體前後滾翻姿勢,練習"
DFPBiaoKai-W5-ZhuIn-BFW,14531,ㄉㄨㄣˋ,v1.4 原頁圖像逐符號直接轉寫（高頻未解碼批次）,"p59「頓」；預定的,你能發現這一頓年夜飯中,製"
DFPBiaoKai-W5-ZhuIn-BFW,14555,ㄊㄢˋ,v1.4 原頁圖像逐符號直接轉寫（高頻未解碼批次）,"p55「探」；來當小偵探,診斷家裡的防火措施是否"
